ts_utc,pm25,pm10,no2,o3,so2,co,aod,dust,uv_index,co2,aqi,aqi_pm25,aqi_pm10,aqi_no2,aqi_o3,aqi_so2,aqi_co,location_key
2025-12-19 00:00:00+00:00,51.0,51.3,15.0,12.0,4.4,593.0,0.75,0.0,0.1,551,131,131,44,7,12,2,7,yenbai_yenbaicity
2025-12-19 00:00:00+00:00,68.9,68.9,21.3,56.0,27.3,502.0,0.33,0.0,0.15,510,115,115,38,10,34,15,5,backan_backancity
2025-12-19 00:00:00+00:00,25.8,28.6,8.7,53.0,3.0,261.0,0.22,0.0,0.4,466,53,53,15,4,29,2,2,baclieu_baclieucity
2025-12-19 00:00:00+00:00,115.7,116.9,53.1,14.0,50.4,991.0,0.32,0.0,0.15,534,156,156,56,26,16,27,8,bacninh_bacninhcity
2025-12-19 00:00:00+00:00,47.4,49.5,40.2,24.0,35.0,423.0,0.33,0.0,0.4,491,94,94,31,20,18,19,3,bentre_bentrecity
2025-12-19 00:00:00+00:00,5.3,6.7,3.2,81.0,2.0,238.0,0.16,0.0,0.35,449,38,29,8,2,38,1,2,binhdinh_quynhon
2025-12-19 00:00:00+00:00,38.2,39.8,46.7,17.0,27.4,370.0,0.26,0.0,0.45,468,91,91,30,23,8,15,3,binhduong_thudaumot
2025-12-19 00:00:00+00:00,5.0,5.2,4.3,56.0,2.5,201.0,0.11,0.0,0.45,453,25,25,6,2,25,1,2,binhphuoc_dongxoai
2025-12-19 00:00:00+00:00,22.5,23.2,14.7,40.0,11.7,341.0,0.16,0.0,0.4,462,111,111,38,7,8,6,5,angiang_longxuyen
2025-12-19 00:00:00+00:00,12.1,13.6,8.9,49.0,2.8,447.0,0.13,0.0,0.55,527,42,42,12,4,23,2,3,binhthuan_phanthiet
2025-12-19 00:00:00+00:00,50.1,50.2,18.1,49.0,15.1,492.0,0.39,0.0,0.15,479,88,88,27,9,29,8,4,caobang_caobangcity
2025-12-19 00:00:00+00:00,4.4,4.6,4.6,72.0,4.0,255.0,0.12,0.0,0.35,452,32,23,6,2,32,2,2,daklak_buonmathuot
2025-12-19 00:00:00+00:00,4.2,4.5,3.5,64.0,1.9,195.0,0.11,0.0,0.4,448,28,19,5,2,28,1,2,daknong_gianghia
2025-12-19 00:00:00+00:00,19.6,20.0,3.5,41.0,1.2,377.0,0.2,1.0,0.05,507,56,56,14,2,13,1,4,dienbien_dienbienphu
2025-12-19 00:00:00+00:00,22.5,23.2,14.7,40.0,11.7,292.0,0.16,0.0,0.4,460,111,111,38,7,8,6,3,dongthap_caolanh
2025-12-19 00:00:00+00:00,5.0,5.0,6.7,52.0,4.3,212.0,0.09,0.0,0.45,448,26,24,6,3,26,2,2,gialai_pleiku
2025-12-19 00:00:00+00:00,39.3,39.6,6.4,94.0,12.7,450.0,0.46,0.0,0.05,470,84,84,26,3,36,7,4,hagiang_hagiangcity
2025-12-19 00:00:00+00:00,29.7,31.8,11.1,48.0,8.9,295.0,0.24,0.0,0.4,477,61,61,17,5,23,5,2,camau_camaucity
2025-12-19 00:00:00+00:00,117.1,119.7,47.0,33.0,51.2,1011.0,0.25,0.0,0.2,514,142,142,48,23,28,28,8,haiduong_haiduongcity
2025-12-19 00:00:00+00:00,15.3,17.5,13.6,57.0,8.4,393.0,0.18,0.0,0.5,486,51,51,14,7,29,5,2,vungtau_baria
2025-12-19 00:00:00+00:00,27.9,31.0,12.1,67.0,10.3,732.0,0.33,1.0,0.1,506,75,75,25,6,26,6,5,hue_huecity
2025-12-19 00:00:00+00:00,115.7,116.9,53.1,14.0,50.4,1568.0,0.32,0.0,0.15,503,156,156,56,26,16,27,9,hanoi_hoankiem
2025-12-19 00:00:00+00:00,119.0,119.2,57.4,12.0,71.7,1905.0,0.45,0.0,0.15,497,161,161,61,28,12,39,9,hanoi_caugiay
2025-12-19 00:00:00+00:00,115.7,116.9,53.1,14.0,50.4,1905.0,0.32,0.0,0.15,497,156,156,56,26,16,27,9,hanoi_dongda
2025-12-19 00:00:00+00:00,115.7,116.9,53.1,14.0,50.4,1905.0,0.32,0.0,0.15,497,156,156,56,26,16,27,9,hanoi_badinh
2025-12-19 00:00:00+00:00,38.2,39.8,46.7,17.0,27.4,832.0,0.26,0.0,0.45,475,91,91,30,23,8,15,8,hochiminhcity_district1
2025-12-19 00:00:00+00:00,38.2,39.8,46.7,17.0,27.4,781.0,0.26,0.0,0.45,477,91,91,30,23,8,15,10,hochiminhcity_district3
2025-12-19 00:00:00+00:00,38.2,39.8,46.7,17.0,27.4,1213.0,0.26,0.0,0.45,490,91,91,30,23,8,15,9,hochiminhcity_district7
2025-12-19 00:00:00+00:00,4.4,4.6,4.4,58.0,2.0,348.0,0.14,0.0,0.4,465,28,28,8,2,27,1,3,nhatrang_khanhhoa
2025-12-19 00:00:00+00:00,38.2,39.8,46.7,17.0,27.4,781.0,0.26,0.0,0.45,477,91,91,30,23,8,15,10,hochiminhcity_binhthanh
2025-12-19 00:00:00+00:00,18.7,23.7,5.8,104.0,5.0,419.0,0.26,0.0,0.15,450,61,61,21,3,50,3,3,danang_haichau
2025-12-19 00:00:00+00:00,18.7,23.7,5.8,104.0,5.0,419.0,0.26,0.0,0.15,450,61,61,21,3,50,3,3,danang_sontra
2025-12-19 00:00:00+00:00,18.7,23.7,5.8,104.0,5.0,288.0,0.26,0.0,0.15,447,61,61,21,3,50,3,2,danang_nguhanhson
2025-12-19 00:00:00+00:00,70.3,71.5,29.7,23.0,16.6,642.0,0.28,0.0,0.4,479,150,150,51,15,9,9,4,cantho_ninhkieu
2025-12-19 00:00:00+00:00,70.3,71.5,29.7,23.0,16.6,598.0,0.28,0.0,0.4,480,150,150,51,15,9,9,4,cantho_cairang
2025-12-19 00:00:00+00:00,55.4,55.5,21.3,72.0,26.0,628.0,0.19,0.0,0.2,482,95,95,30,10,34,14,6,haiphong_hongbang
2025-12-19 00:00:00+00:00,38.2,39.8,46.7,17.0,27.4,367.0,0.26,0.0,0.45,472,91,91,30,23,8,15,7,bienhoa_dongnai
2025-12-19 00:00:00+00:00,38.2,39.8,46.7,17.0,27.4,832.0,0.26,0.0,0.45,475,91,91,30,23,8,15,8,hochiminhcity_tanbinh
2025-12-19 00:00:00+00:00,148.1,148.5,43.1,8.0,34.9,801.0,0.27,0.0,0.15,528,153,153,54,21,18,19,7,hanam_phuly
2025-12-19 00:00:00+00:00,115.7,116.9,53.1,14.0,50.4,676.0,0.32,0.0,0.15,533,156,156,56,26,16,27,7,bacgiang_bacgiangcity
2025-12-19 00:00:00+00:00,60.1,61.7,21.3,28.0,7.0,520.0,0.3,0.0,0.35,483,89,89,29,10,16,4,4,haugiang_vithanh
2025-12-19 00:00:00+00:00,26.3,27.7,6.5,112.0,11.8,418.0,0.19,0.0,0.2,469,81,81,25,3,61,6,4,quangninh_halong
2025-12-19 00:00:00+00:00,42.6,42.7,14.3,84.0,25.6,454.0,0.2,0.0,0.2,473,97,97,31,7,32,14,5,quangninh_mongcai
2025-12-19 00:00:00+00:00,22.9,27.0,6.5,94.0,8.7,449.0,0.43,0.0,0.1,475,67,67,22,3,41,5,4,quangtri_dongha
2025-12-19 00:00:00+00:00,36.0,38.4,16.2,39.0,5.5,303.0,0.25,0.0,0.4,471,66,66,20,8,24,3,2,soctrang_soctrangcity
2025-12-19 00:00:00+00:00,36.0,36.2,9.1,31.0,3.8,324.0,0.27,0.0,0.1,473,71,71,20,4,20,2,3,sonla_sonlacity
2025-12-19 00:00:00+00:00,7.1,7.4,5.8,55.0,4.5,269.0,0.12,0.0,0.4,463,43,43,10,3,24,2,2,tayninh_tayninhcity
2025-12-19 00:00:00+00:00,117.3,117.6,38.4,34.0,37.1,910.0,0.26,0.0,0.2,499,127,127,43,19,30,20,7,thaibinh_thaibinhcity
2025-12-19 00:00:00+00:00,88.2,88.2,32.4,30.0,29.3,866.0,0.29,0.0,0.15,518,148,148,50,16,21,16,9,thainguyen_thainguyencity
2025-12-19 00:00:00+00:00,88.2,88.2,32.4,30.0,29.3,779.0,0.29,0.0,0.15,505,148,148,50,16,21,16,9,thainguyen_songcong
2025-12-19 00:00:00+00:00,71.0,71.5,20.1,16.0,12.8,809.0,0.27,0.0,0.15,514,133,133,45,10,16,7,7,thanhhoa_thanhhoacity
2025-12-19 00:00:00+00:00,54.1,56.9,19.0,72.0,17.9,706.0,0.25,0.0,0.2,500,100,100,35,9,46,10,6,thanhhoa_samson
2025-12-19 00:00:00+00:00,27.9,31.0,12.1,67.0,10.3,732.0,0.33,1.0,0.1,506,75,75,25,6,26,6,5,thuathienhue_huecity
2025-12-19 00:00:00+00:00,47.4,49.5,40.2,24.0,35.0,399.0,0.33,0.0,0.4,475,94,94,31,20,18,19,4,tiengiang_mytho
2025-12-19 00:00:00+00:00,34.5,36.3,21.5,32.0,10.8,344.0,0.29,0.0,0.4,475,64,64,19,11,24,6,2,travinh_travinhcity
2025-12-19 00:00:00+00:00,72.4,72.6,24.9,26.0,14.1,659.0,0.58,0.0,0.1,541,124,124,41,12,20,8,7,tuyenquang_tuyenquangcity
2025-12-19 00:00:00+00:00,32.7,34.0,22.4,34.0,22.0,380.0,0.22,0.0,0.4,475,117,117,40,11,9,12,3,vinhlong_vinhlongcity
2025-12-19 00:00:00+00:00,48.0,49.5,9.0,68.0,10.6,574.0,0.3,1.0,0.2,492,108,108,38,4,33,6,6,hatinh_hatinhcity
